1773.31,1,Condition Event,Tray Entry and Increment Trial,,3,0,,,,,,,,,,
1773.31,16,Variable Event,All_Trials_Counter,,3,1,Value,43,,,,,,,,
1773.31,16,Variable Event,_Trial_Counter,,3,1,Value,43,,,,,,,,
1773.31,16,Variable Event,Correct_Percent,,3,1,Value,30,,,,,,,,
1773.31,16,Variable Event,Correct_Percent,,3,1,Value,0.698,,,,,,,,
1773.31,16,Variable Event,Correct_Percent,,3,1,Value,69.767,,,,,,,,
1773.31,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
1773.31,1,Condition Event,Select Trial Type,,4,0,,,,,,,,,,
1773.31,32,Whisker - Display Image,Posner task,Image,4,2,Position,4,CentralStimulus,0,,,,,,
1773.31,7,Pulse Output Event,Sound_On #1,,4,1,Duration,0,,,,,,,,
1773.31,16,Variable Event,CatchTrial,,4,1,Value,0,,,,,,,,
1773.31,16,Variable Event,aTrial_Set,,4,1,Value,14513,,,,,,,,
1773.31,19,List Change - Next Value,Trial_Type,,4,2,Index,1,Value,4531,,,,,,
1773.31,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1773.31,1,Condition Event,Trial set 14513,,5,0,,,,,,,,,,
1773.31,16,Variable Event,Cue,,5,1,Value,2,,,,,,,,
1773.31,16,Variable Event,Target_Position,,5,1,Value,1,,,,,,,,
1773.31,16,Variable Event,Incorrect_Position,,5,1,Value,3,,,,,,,,
1773.31,21,Group Change Event,Group Change,,5,1,New Group,27,,,,,,,,
1773.31,1,Condition Event,Change Hold Time,,27,0,,,,,,,,,,
1773.31,21,Group Change Event,Group Change,,27,1,New Group,28,,,,,,,,
1773.31,1,Condition Event,Remain Hold Time,,28,0,,,,,,,,,,
1773.31,21,Group Change Event,Group Change,,28,1,New Group,29,,,,,,,,
1773.31,1,Condition Event,Hold_Time set,,29,0,,,,,,,,,,
1773.31,21,Group Change Event,Group Change,,29,1,New Group,15,,,,,,,,
1773.439,30,Touch Down Event,Posner task,,15,4,Position,4,CentralStimulus,0,CoordX,10,CoordY,89,,
1773.44,1,Condition Event,Display Cue,,15,0,,,,,,,,,,
1773.44,32,Whisker - Display Image,Posner task,Cue_Images,15,2,Position,4,145,1,,,,,,
1773.44,29,Timer Event,HOLD_Timer,,15,1,Value,0,,,,,,,,
1773.44,29,Timer Event,Cue_Timer,,15,1,Value,0,,,,,,,,
1773.44,16,Variable Event,zzRT_Timer,,15,1,Value,0,,,,,,,,
1773.44,16,Variable Event,zzRT_Timer,,15,1,Value,0,,,,,,,,
1773.44,16,Variable Event,zzMT_Timer,,15,1,Value,0,,,,,,,,
1773.44,16,Variable Event,zzMT_Timer,,15,1,Value,0,,,,,,,,
1773.44,16,Variable Event,Response_Timer,,15,1,Value,0,,,,,,,,
1773.44,16,Variable Event,Response_Timer,,15,1,Value,0,,,,,,,,
1773.44,21,Group Change Event,Group Change,,15,1,New Group,37,,,,,,,,
1773.49,1,Condition Event,Hold_Cue,,37,0,,,,,,,,,,
1773.49,21,Group Change Event,Group Change,,37,1,New Group,16,,,,,,,,
1773.49,1,Condition Event,CTI Start,,16,0,,,,,,,,,,
1773.49,32,Whisker - Display Image,Posner task,Image,16,2,Position,4,dim,2,,,,,,
1773.49,1,Condition Event,Hold_CTI,,16,0,,,,,,,,,,
1773.49,16,Variable Event,Cue_Timer,,16,1,Value,0.05,,,,,,,,
1773.49,16,Variable Event,Cue_Timer,,16,1,Value,0,,,,,,,,
1773.49,29,Timer Event,CTI_Timer,,16,1,Value,0,,,,,,,,
1773.49,61,Group Maintain Event,Group Change,,16,1,New Group,16,,,,,,,,
1773.49,1,Condition Event,Hold_CTI,,16,0,,,,,,,,,,
1773.49,21,Group Change Event,Group Change,,16,1,New Group,6,,,,,,,,
1773.49,1,Condition Event,Display Target,,6,0,,,,,,,,,,
1773.49,32,Whisker - Display Image,Posner task,Image,6,2,Position,1,Target,1,,,,,,
1773.49,7,Pulse Output Event,Sound_On #1,,6,1,Duration,0,,,,,,,,
1773.49,16,Variable Event,CTI_Timer,,6,1,Value,0,,,,,,,,
1773.49,16,Variable Event,CTI_Timer,,6,1,Value,0,,,,,,,,
1773.49,16,Variable Event,Hold_Failure_Counter,,6,1,Value,0,,,,,,,,
1773.49,29,Timer Event,Response_Timer,,6,1,Value,0,,,,,,,,
1773.49,29,Timer Event,zzRT_Timer,,6,1,Value,0,,,,,,,,
1773.49,29,Timer Event,Target_Timer,,6,1,Value,0,,,,,,,,
1773.49,21,Group Change Event,Group Change,,6,1,New Group,7,,,,,,,,
1773.518,31,Touch Up Event,Posner task,,7,4,Position,4,dim,2,CoordX,10,CoordY,89,,
1773.518,1,Condition Event,Leave_During Target,,7,0,,,,,,,,,,
1773.518,32,Whisker - Display Image,Posner task,Background,7,2,Position,4,Image 1,0,,,,,,
1773.518,16,Variable Event,HOLD_Timer,,7,1,Value,0.079,,,,,,,,
1773.518,16,Variable Event,HOLD_Timer,,7,1,Value,0,,,,,,,,
1773.518,16,Variable Event,zzRT_Timer,,7,1,Value,0.029,,,,,,,,
1773.518,29,Timer Event,zzMT_Timer,,7,1,Value,0,,,,,,,,
1773.518,21,Group Change Event,Group Change,,7,1,New Group,26,,,,,,,,
1775.876,30,Touch Down Event,Posner task,,26,4,Position,1,Target,1,CoordX,132,CoordY,187,,
1775.877,1,Condition Event,Correct_Leaving During Target,,26,0,,,,,,,,,,
1775.877,32,Whisker - Display Image,Posner task,Background,26,2,Position,1,Image 1,0,,,,,,
1775.877,7,Pulse Output Event,Feeder #1,,26,1,Duration,0.28,,,,,,,,
1775.877,3,Output On Event,TrayLight #1,,26,0,,,,,,,,,,
1775.877,7,Pulse Output Event,Sound_On #1,,26,1,Duration,1,,,,,,,,
1775.877,16,Variable Event,Correction_Counter,,26,1,Value,0,,,,,,,,
1775.877,16,Variable Event,Target_Timer,,26,1,Value,2.387,,,,,,,,
1775.877,16,Variable Event,Target_Timer,,26,1,Value,0,,,,,,,,
1775.877,16,Variable Event,zzMT_Timer,,26,1,Value,2.358,,,,,,,,
1775.877,16,Variable Event,Response_Timer,,26,1,Value,2.387,,,,,,,,
1775.877,21,Group Change Event,Group Change,,26,1,New Group,9,,,,,,,,
1775.877,1,Condition Event,Increment Correct_Counter,,9,0,,,,,,,,,,
1775.877,16,Variable Event,zz_Correct_Counter,,9,1,Value,31,,,,,,,,
1775.877,16,Variable Event,Hold_Success_Counter,,9,1,Value,1,,,,,,,,
1775.877,16,Variable Event,First_Analysis,,9,1,Value,0,,,,,,,,
1775.877,61,Group Maintain Event,Group Change,,9,1,New Group,9,,,,,,,,
1775.953,31,Touch Up Event,Posner task,,9,4,Position,1,Image 1,0,CoordX,132,CoordY,187,,
1776.655,30,Touch Down Event,Posner task,,9,4,Position,1,Image 1,0,CoordX,84,CoordY,187,,
1776.715,31,Touch Up Event,Posner task,,9,4,Position,1,Image 1,0,CoordX,84,CoordY,187,,
1777.214,38,Input Transition On Event,FIRBeam #1,,9,0,,,,,,,,,,
1777.61,39,Input Transition Off Event,FIRBeam #1,,9,0,,,,,,,,,,
1777.675,38,Input Transition On Event,BIRBeam #1,,9,0,,,,,,,,,,
1777.99,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
1777.991,1,Condition Event,Reward Collected,,9,0,,,,,,,,,,
1777.991,4,Output Off Event,TrayLight #1,,9,0,,,,,,,,,,
1777.991,29,Timer Event,After_Reward_Timer,,9,1,Value,0,,,,,,,,
1777.991,16,Variable Event,Reward_counter,,9,1,Value,31,,,,,,,,
1777.991,21,Group Change Event,Group Change,,9,1,New Group,34,,,,,,,,
1779.991,1,Condition Event,AfterReward_Pause,,34,0,,,,,,,,,,
1779.991,29,Timer Event,ITI_Timer,,34,1,Value,0,,,,,,,,
1779.991,16,Variable Event,After_Reward_Timer,,34,1,Value,2,,,,,,,,
1779.991,16,Variable Event,After_Reward_Timer,,34,1,Value,0,,,,,,,,
1779.991,21,Group Change Event,Group Change,,34,1,New Group,10,,,,,,,,
1780.838,39,Input Transition Off Event,Tray #1,,10,0,,,,,,,,,,
1782.121,39,Input Transition Off Event,BIRBeam #1,,10,0,,,,,,,,,,
1782.638,38,Input Transition On Event,BIRBeam #1,,10,0,,,,,,,,,,
1783.166,39,Input Transition Off Event,BIRBeam #1,,10,0,,,,,,,,,,
1784.351,38,Input Transition On Event,BIRBeam #1,,10,0,,,,,,,,,,
1784.991,1,Condition Event,Next trial,,10,0,,,,,,,,,,
1784.991,7,Pulse Output Event,Sound_On #1,,10,1,Duration,0,,,,,,,,
1784.991,16,Variable Event,ITI_Timer,,10,1,Value,5,,,,,,,,
1784.991,16,Variable Event,ITI_Timer,,10,1,Value,0,,,,,,,,
1784.991,16,Variable Event,SkipTrial_inc,,10,1,Value,0,,,,,,,,
1784.991,16,Variable Event,First_Analysis,,10,1,Value,1,,,,,,,,
1784.991,16,Variable Event,ITI,,10,1,Value,5,,,,,,,,
1784.991,21,Group Change Event,Group Change,,10,1,New Group,19,,,,,,,,
1784.991,1,Condition Event,Next trial non corrected Trial,,19,0,,,,,,,,,,
1784.991,21,Group Change Event,Group Change,,19,1,New Group,3,,,,,,,,
1784.991,1,Condition Event,Tray Entry and Increment Trial,,3,0,,,,,,,,,,
1784.991,16,Variable Event,All_Trials_Counter,,3,1,Value,44,,,,,,,,
1784.991,16,Variable Event,_Trial_Counter,,3,1,Value,44,,,,,,,,
1784.991,16,Variable Event,Correct_Percent,,3,1,Value,31,,,,,,,,
1784.991,16,Variable Event,Correct_Percent,,3,1,Value,0.705,,,,,,,,
1784.991,16,Variable Event,Correct_Percent,,3,1,Value,70.455,,,,,,,,
1784.991,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
1784.991,1,Condition Event,Select Trial Type,,4,0,,,,,,,,,,
1784.991,32,Whisker - Display Image,Posner task,Image,4,2,Position,4,CentralStimulus,0,,,,,,
1784.991,7,Pulse Output Event,Sound_On #1,,4,1,Duration,0,,,,,,,,
1784.991,16,Variable Event,CatchTrial,,4,1,Value,0,,,,,,,,
1784.991,16,Variable Event,aTrial_Set,,4,1,Value,4531,,,,,,,,
1784.991,19,List Change - Next Value,Trial_Type,,4,2,Index,6,Value,14513,,,,,,
1784.991,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1784.991,1,Condition Event,Trial set 4531,,5,0,,,,,,,,,,
1784.991,16,Variable Event,Cue,,5,1,Value,1,,,,,,,,
1784.991,16,Variable Event,Target_Position,,5,1,Value,3,,,,,,,,
1784.991,16,Variable Event,Incorrect_Position,,5,1,Value,1,,,,,,,,
1784.991,21,Group Change Event,Group Change,,5,1,New Group,27,,,,,,,,
1784.991,1,Condition Event,Change Hold Time,,27,0,,,,,,,,,,
1784.991,21,Group Change Event,Group Change,,27,1,New Group,28,,,,,,,,
1784.991,1,Condition Event,Remain Hold Time,,28,0,,,,,,,,,,
1784.991,21,Group Change Event,Group Change,,28,1,New Group,29,,,,,,,,
1784.991,1,Condition Event,Hold_Time set,,29,0,,,,,,,,,,
1784.991,21,Group Change Event,Group Change,,29,1,New Group,15,,,,,,,,
1785.298,39,Input Transition Off Event,BIRBeam #1,,15,0,,,,,,,,,,
1789.003,38,Input Transition On Event,Tray #1,,15,0,,,,,,,,,,
1789.008,38,Input Transition On Event,BIRBeam #1,,15,0,,,,,,,,,,
1789.074,39,Input Transition Off Event,Tray #1,,15,0,,,,,,,,,,
1789.952,39,Input Transition Off Event,BIRBeam #1,,15,0,,,,,,,,,,
1790.168,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1796.909,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1797.553,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,132,CoordY,109,,
1797.649,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,132,CoordY,109,,
1799.759,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,116,CoordY,155,,
1800.069,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,132,CoordY,139,,
1801.045,30,Touch Down Event,Posner task,,15,4,Position,3,Image 1,0,CoordX,58,CoordY,187,,
1801.453,31,Touch Up Event,Posner task,,15,4,Position,3,Image 1,0,CoordX,40,CoordY,171,,
1803.425,30,Touch Down Event,Posner task,,15,4,Position,2,Image 1,0,CoordX,66,CoordY,164,,
1803.521,31,Touch Up Event,Posner task,,15,4,Position,4,CentralStimulus,0,CoordX,15,CoordY,49,,
1803.857,30,Touch Down Event,Posner task,,15,4,Position,4,CentralStimulus,0,CoordX,84,CoordY,89,,
1803.857,1,Condition Event,Display Cue,,15,0,,,,,,,,,,
1803.857,32,Whisker - Display Image,Posner task,Cue_Images,15,2,Position,4,45,0,,,,,,
1803.857,29,Timer Event,HOLD_Timer,,15,1,Value,0,,,,,,,,
1803.857,29,Timer Event,Cue_Timer,,15,1,Value,0,,,,,,,,
1803.857,16,Variable Event,zzRT_Timer,,15,1,Value,0.029,,,,,,,,
1803.857,16,Variable Event,zzRT_Timer,,15,1,Value,0,,,,,,,,
1803.857,16,Variable Event,zzMT_Timer,,15,1,Value,2.358,,,,,,,,
1803.857,16,Variable Event,zzMT_Timer,,15,1,Value,0,,,,,,,,
1803.857,16,Variable Event,Response_Timer,,15,1,Value,2.387,,,,,,,,
1803.857,16,Variable Event,Response_Timer,,15,1,Value,0,,,,,,,,
1803.857,21,Group Change Event,Group Change,,15,1,New Group,37,,,,,,,,
1803.907,1,Condition Event,Hold_Cue,,37,0,,,,,,,,,,
1803.907,21,Group Change Event,Group Change,,37,1,New Group,16,,,,,,,,
1803.907,1,Condition Event,CTI Start,,16,0,,,,,,,,,,
1803.907,32,Whisker - Display Image,Posner task,Image,16,2,Position,4,dim,2,,,,,,
1803.907,1,Condition Event,Hold_CTI,,16,0,,,,,,,,,,
1803.907,16,Variable Event,Cue_Timer,,16,1,Value,0.05,,,,,,,,
1803.907,16,Variable Event,Cue_Timer,,16,1,Value,0,,,,,,,,
1803.907,29,Timer Event,CTI_Timer,,16,1,Value,0,,,,,,,,
1803.907,61,Group Maintain Event,Group Change,,16,1,New Group,16,,,,,,,,
1803.907,1,Condition Event,Hold_CTI,,16,0,,,,,,,,,,
1803.907,21,Group Change Event,Group Change,,16,1,New Group,6,,,,,,,,
1803.907,1,Condition Event,Display Target,,6,0,,,,,,,,,,
1803.907,32,Whisker - Display Image,Posner task,Image,6,2,Position,3,Target,1,,,,,,
1803.907,7,Pulse Output Event,Sound_On #1,,6,1,Duration,0,,,,,,,,
1803.907,16,Variable Event,CTI_Timer,,6,1,Value,0,,,,,,,,
1803.907,16,Variable Event,CTI_Timer,,6,1,Value,0,,,,,,,,
1803.907,16,Variable Event,Hold_Failure_Counter,,6,1,Value,0,,,,,,,,
1803.907,29,Timer Event,Response_Timer,,6,1,Value,0,,,,,,,,
1803.907,29,Timer Event,zzRT_Timer,,6,1,Value,0,,,,,,,,
1803.907,29,Timer Event,Target_Timer,,6,1,Value,0,,,,,,,,
1803.907,21,Group Change Event,Group Change,,6,1,New Group,7,,,,,,,,
1804.031,31,Touch Up Event,Posner task,,7,4,Position,4,dim,2,CoordX,84,CoordY,89,,
1804.031,1,Condition Event,Leave_During Target,,7,0,,,,,,,,,,
1804.031,32,Whisker - Display Image,Posner task,Background,7,2,Position,4,Image 1,0,,,,,,
1804.031,16,Variable Event,HOLD_Timer,,7,1,Value,0.174,,,,,,,,
1804.031,16,Variable Event,HOLD_Timer,,7,1,Value,0,,,,,,,,
1804.031,16,Variable Event,zzRT_Timer,,7,1,Value,0.124,,,,,,,,
1804.031,29,Timer Event,zzMT_Timer,,7,1,Value,0,,,,,,,,
1804.031,21,Group Change Event,Group Change,,7,1,New Group,26,,,,,,,,
1804.59,30,Touch Down Event,Posner task,,26,4,Position,3,Target,1,CoordX,148,CoordY,203,,
1804.59,1,Condition Event,Correct_Leaving During Target,,26,0,,,,,,,,,,
1804.59,32,Whisker - Display Image,Posner task,Background,26,2,Position,3,Image 1,0,,,,,,
1804.59,7,Pulse Output Event,Feeder #1,,26,1,Duration,0.28,,,,,,,,
1804.59,3,Output On Event,TrayLight #1,,26,0,,,,,,,,,,
1804.59,7,Pulse Output Event,Sound_On #1,,26,1,Duration,1,,,,,,,,
1804.59,16,Variable Event,Correction_Counter,,26,1,Value,0,,,,,,,,
1804.59,16,Variable Event,Target_Timer,,26,1,Value,0.683,,,,,,,,
1804.59,16,Variable Event,Target_Timer,,26,1,Value,0,,,,,,,,
1804.59,16,Variable Event,zzMT_Timer,,26,1,Value,0.559,,,,,,,,
1804.59,16,Variable Event,Response_Timer,,26,1,Value,0.683,,,,,,,,
1804.59,21,Group Change Event,Group Change,,26,1,New Group,9,,,,,,,,
1804.59,1,Condition Event,Increment Correct_Counter,,9,0,,,,,,,,,,
1804.59,16,Variable Event,zz_Correct_Counter,,9,1,Value,32,,,,,,,,
1804.59,16,Variable Event,Hold_Success_Counter,,9,1,Value,2,,,,,,,,
1804.59,16,Variable Event,First_Analysis,,9,1,Value,0,,,,,,,,
1804.59,61,Group Maintain Event,Group Change,,9,1,New Group,9,,,,,,,,
1804.648,31,Touch Up Event,Posner task,,9,4,Position,3,Image 1,0,CoordX,148,CoordY,203,,
1804.687,30,Touch Down Event,Posner task,,9,4,Position,3,Image 1,0,CoordX,166,CoordY,203,,
1804.725,31,Touch Up Event,Posner task,,9,4,Position,3,Image 1,0,CoordX,166,CoordY,203,,
1804.884,30,Touch Down Event,Posner task,,9,4,Position,3,Image 1,0,CoordX,132,CoordY,203,,
1805.192,31,Touch Up Event,Posner task,,9,4,Position,3,Image 1,0,CoordX,114,CoordY,187,,
1805.231,30,Touch Down Event,Posner task,,9,4,Position,3,Image 1,0,CoordX,114,CoordY,187,,
1805.327,31,Touch Up Event,Posner task,,9,4,Position,3,Image 1,0,CoordX,95,CoordY,187,,
1805.347,30,Touch Down Event,Posner task,,9,4,Position,3,Image 1,0,CoordX,77,CoordY,203,,
1805.366,31,Touch Up Event,Posner task,,9,4,Position,3,Image 1,0,CoordX,77,CoordY,203,,
1805.74,38,Input Transition On Event,FIRBeam #1,,9,0,,,,,,,,,,
1806.047,39,Input Transition Off Event,FIRBeam #1,,9,0,,,,,,,,,,
1806.098,38,Input Transition On Event,BIRBeam #1,,9,0,,,,,,,,,,
1806.457,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
1806.457,1,Condition Event,Reward Collected,,9,0,,,,,,,,,,
1806.457,4,Output Off Event,TrayLight #1,,9,0,,,,,,,,,,
1806.457,29,Timer Event,After_Reward_Timer,,9,1,Value,0,,,,,,,,
1806.457,16,Variable Event,Reward_counter,,9,1,Value,32,,,,,,,,
1806.457,21,Group Change Event,Group Change,,9,1,New Group,34,,,,,,,,
1808.457,1,Condition Event,AfterReward_Pause,,34,0,,,,,,,,,,
1808.457,29,Timer Event,ITI_Timer,,34,1,Value,0,,,,,,,,
1808.457,16,Variable Event,After_Reward_Timer,,34,1,Value,2,,,,,,,,
1808.457,16,Variable Event,After_Reward_Timer,,34,1,Value,0,,,,,,,,
1808.457,21,Group Change Event,Group Change,,34,1,New Group,10,,,,,,,,
1809.973,39,Input Transition Off Event,Tray #1,,10,0,,,,,,,,,,
1811.223,39,Input Transition Off Event,BIRBeam #1,,10,0,,,,,,,,,,
1812.351,38,Input Transition On Event,FIRBeam #1,,10,0,,,,,,,,,,
1813.457,1,Condition Event,Next trial,,10,0,,,,,,,,,,
1813.457,7,Pulse Output Event,Sound_On #1,,10,1,Duration,0,,,,,,,,
1813.457,16,Variable Event,ITI_Timer,,10,1,Value,5,,,,,,,,
1813.457,16,Variable Event,ITI_Timer,,10,1,Value,0,,,,,,,,
1813.457,16,Variable Event,SkipTrial_inc,,10,1,Value,0,,,,,,,,
1813.457,16,Variable Event,First_Analysis,,10,1,Value,1,,,,,,,,
1813.457,16,Variable Event,ITI,,10,1,Value,5,,,,,,,,
1813.457,21,Group Change Event,Group Change,,10,1,New Group,19,,,,,,,,
1813.457,1,Condition Event,Next trial non corrected Trial,,19,0,,,,,,,,,,
1813.457,21,Group Change Event,Group Change,,19,1,New Group,3,,,,,,,,
1813.457,1,Condition Event,Tray Entry and Increment Trial,,3,0,,,,,,,,,,
1813.457,16,Variable Event,All_Trials_Counter,,3,1,Value,45,,,,,,,,
1813.457,16,Variable Event,_Trial_Counter,,3,1,Value,45,,,,,,,,
1813.457,16,Variable Event,Correct_Percent,,3,1,Value,32,,,,,,,,
1813.457,16,Variable Event,Correct_Percent,,3,1,Value,0.711,,,,,,,,
1813.457,16,Variable Event,Correct_Percent,,3,1,Value,71.111,,,,,,,,
1813.457,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
1813.457,1,Condition Event,Select Trial Type,,4,0,,,,,,,,,,
1813.457,32,Whisker - Display Image,Posner task,Image,4,2,Position,4,CentralStimulus,0,,,,,,
1813.457,7,Pulse Output Event,Sound_On #1,,4,1,Duration,0,,,,,,,,
1813.457,16,Variable Event,CatchTrial,,4,1,Value,0,,,,,,,,
1813.457,16,Variable Event,aTrial_Set,,4,1,Value,14513,,,,,,,,
1813.457,19,List Change - Next Value,Trial_Type,,4,2,Index,5,Value,14513,,,,,,
1813.457,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1813.457,1,Condition Event,Trial set 14513,,5,0,,,,,,,,,,
1813.457,16,Variable Event,Cue,,5,1,Value,2,,,,,,,,
1813.457,16,Variable Event,Target_Position,,5,1,Value,1,,,,,,,,
1813.457,16,Variable Event,Incorrect_Position,,5,1,Value,3,,,,,,,,
1813.457,21,Group Change Event,Group Change,,5,1,New Group,27,,,,,,,,
1813.457,1,Condition Event,Change Hold Time,,27,0,,,,,,,,,,
1813.457,21,Group Change Event,Group Change,,27,1,New Group,28,,,,,,,,
1813.457,1,Condition Event,Remain Hold Time,,28,0,,,,,,,,,,
1813.457,21,Group Change Event,Group Change,,28,1,New Group,29,,,,,,,,
1813.457,1,Condition Event,Hold_Time set,,29,0,,,,,,,,,,
1813.457,21,Group Change Event,Group Change,,29,1,New Group,15,,,,,,,,
1817.503,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1821.131,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1821.685,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1822.975,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,56,CoordY,179,,
1823.169,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,100,CoordY,195,,
1824.906,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,40,CoordY,178,,
1825.159,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,56,CoordY,147,,
1826.562,30,Touch Down Event,Posner task,,15,4,Position,3,Image 1,0,CoordX,148,CoordY,155,,
1827.029,31,Touch Up Event,Posner task,,15,4,Position,3,Image 1,0,CoordX,77,CoordY,109,,
1828.181,30,Touch Down Event,Posner task,,15,4,Position,2,Image 1,0,CoordX,83,CoordY,61,,
1828.335,31,Touch Up Event,Posner task,,15,4,Position,2,Image 1,0,CoordX,66,CoordY,61,,
1829.654,30,Touch Down Event,Posner task,,15,4,Position,2,Image 1,0,CoordX,52,CoordY,203,,
1830.08,31,Touch Up Event,Posner task,,15,4,Position,2,Image 1,0,CoordX,17,CoordY,219,,
1830.483,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1830.885,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1831.393,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,132,CoordY,187,,
1831.529,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,132,CoordY,171,,
1833.183,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1836.243,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1836.5,30,Touch Down Event,Posner task,,15,4,Position,2,Image 1,0,CoordX,66,CoordY,171,,
1836.598,31,Touch Up Event,Posner task,,15,4,Position,4,CentralStimulus,0,CoordX,47,CoordY,57,,
1837.211,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1837.578,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1839.538,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1840.786,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1842.632,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1843.074,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1845.39,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1846.193,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1849.117,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,40,CoordY,187,,
1849.467,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,24,CoordY,158,,
1849.647,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,24,CoordY,171,,
1849.666,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,24,CoordY,171,,
1852.622,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1853.704,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1854.022,38,Input Transition On Event,BIRBeam #1,,15,0,,,,,,,,,,
1854.416,39,Input Transition Off Event,BIRBeam #1,,15,0,,,,,,,,,,
1856.414,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1857.017,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1859.833,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,40,CoordY,203,,
1860.024,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,84,CoordY,203,,
1860.765,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1861.209,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1866.237,30,Touch Down Event,Posner task,,15,4,Position,0,(NoImageOrVideo),-1,CoordX,114,CoordY,559,,
1866.335,31,Touch Up Event,Posner task,,15,4,Position,0,(NoImageOrVideo),-1,CoordX,114,CoordY,559,,
1866.374,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,100,CoordY,219,,
1866.393,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,100,CoordY,219,,
1866.756,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1867.026,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1868.537,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,178,CoordY,155,,
1868.556,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,178,CoordY,155,,
1868.656,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,194,CoordY,125,,
1868.676,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,194,CoordY,125,,
1868.805,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,211,CoordY,139,,
1868.834,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,211,CoordY,139,,
1868.893,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,211,CoordY,125,,
1868.952,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,211,CoordY,125,,
1869.607,30,Touch Down Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,164,CoordY,102,,
1869.8,31,Touch Up Event,Posner task,,15,4,Position,1,Image 1,0,CoordX,164,CoordY,139,,
